step,loss,learning_rate
1,0.06391231715679169,0.002
2,0.06161615252494812,0.002
3,0.05863324925303459,0.002
4,0.050349146127700806,0.002
5,0.06124648079276085,0.002
6,0.04330366849899292,0.002
7,0.024583004415035248,0.002
8,0.03232436627149582,0.002
9,0.025008397176861763,0.002
10,0.020443875342607498,0.002
11,0.025094162672758102,0.002
12,0.04946673661470413,0.002
13,0.027493327856063843,0.002
14,0.025552107021212578,0.002
15,0.024053802713751793,0.002
16,0.02718701958656311,0.002
17,0.12545505166053772,0.002
18,0.04915681481361389,0.002
19,0.05445703864097595,0.002
20,0.04353216663002968,0.002
21,0.0320378839969635,0.002
22,0.05122949928045273,0.002
23,0.03914759308099747,0.002
24,0.06200096756219864,0.002
25,0.04104800149798393,0.002
26,0.04161763936281204,0.002
27,0.03748869150876999,0.002
28,0.04083182290196419,0.002
29,0.026981547474861145,0.002
30,0.04608369618654251,0.002
31,0.04119323194026947,0.002
32,0.04792850464582443,0.002
33,0.041605930775403976,0.002
34,0.04429430887103081,0.002
35,0.04460586979985237,0.002
36,0.06139793246984482,0.002
37,0.04199390858411789,0.002
38,0.039116546511650085,0.002
39,0.040570445358753204,0.002
40,0.03853679448366165,0.002
41,0.0404956080019474,0.002
42,0.03519207984209061,0.002
43,0.04156804084777832,0.002
44,0.04747302830219269,0.002
45,0.0483236238360405,0.002
46,0.040007032454013824,0.002
47,0.03976733610033989,0.002
48,0.04436919093132019,0.002
49,0.0456882044672966,0.002
50,0.043976254761219025,0.002
51,0.03645104914903641,0.002
52,0.0432019867002964,0.002
53,0.04050585255026817,0.002
54,0.035330720245838165,0.002
55,0.0475064292550087,0.002
56,0.03813686594367027,0.002
57,0.03501959145069122,0.002
58,0.04187417030334473,0.002
59,0.07161413133144379,0.002
60,0.03633952885866165,0.002
61,0.041273996233940125,0.002
62,0.037418268620967865,0.002
63,0.03855786472558975,0.002
64,0.06770594418048859,0.002
65,0.041594766080379486,0.002
66,0.03734029829502106,0.002
67,0.06047894060611725,0.002
68,0.04456312954425812,0.002
69,0.0398322194814682,0.002
70,0.04463382065296173,0.002
71,0.056336186826229095,0.002
72,0.04695543274283409,0.002
73,0.04281869903206825,0.002
74,0.048164524137973785,0.002
75,0.05497422069311142,0.002
76,0.04672115296125412,0.002
77,0.042690522968769073,0.002
78,0.045026764273643494,0.002
79,0.04184025526046753,0.002
80,0.04027912765741348,0.002
81,0.04280544072389603,0.002
82,0.05850129574537277,0.002
83,0.06226303055882454,0.002
84,0.0839131772518158,0.002
85,0.04043416678905487,0.002
86,0.04345551133155823,0.002
87,0.04977356642484665,0.002
88,0.046496279537677765,0.002
89,0.04422267898917198,0.002
90,0.04816701263189316,0.002
91,0.04273142293095589,0.002
92,0.04645048454403877,0.002
93,0.04453221708536148,0.002
94,0.040512003004550934,0.002
95,0.047414686530828476,0.002
96,0.048603370785713196,0.002
97,0.04981790482997894,0.002
98,0.04088161885738373,0.002
99,0.04023461043834686,0.002
100,0.047297608107328415,0.002
101,0.04282841086387634,0.002
102,0.04092146083712578,0.002
103,0.04547152295708656,0.002
104,0.08567312359809875,0.002
105,0.04181363433599472,0.002
106,0.03788962960243225,0.002
107,0.05163400620222092,0.002
108,0.05194647237658501,0.002
109,0.038843750953674316,0.002
110,0.04159889370203018,0.002
111,0.05210428312420845,0.002
112,0.05155929923057556,0.002
113,0.036169975996017456,0.002
114,0.03964409977197647,0.002
115,0.04213874042034149,0.002
116,0.08409188687801361,0.002
117,0.06882878392934799,0.002
118,0.034147679805755615,0.002
119,0.03486058861017227,0.002
120,0.030629869550466537,0.002
121,0.0429653599858284,0.002
122,0.03654570132493973,0.002
123,0.0344860665500164,0.002
124,0.038165319710969925,0.002
125,0.06368768960237503,0.002
126,0.04411998391151428,0.002
127,0.030643586069345474,0.002
128,0.029498226940631866,0.002
129,0.03298360854387283,0.002
130,0.03411785885691643,0.002
131,0.03715461120009422,0.002
132,0.03593415766954422,0.002
133,0.032063860446214676,0.002
134,0.03166857734322548,0.002
135,0.04055849462747574,0.002
136,0.02873961627483368,0.002
137,0.03700397163629532,0.002
138,0.03200880065560341,0.002
139,0.041791439056396484,0.002
140,0.032999299466609955,0.002
141,0.03768882900476456,0.002
142,0.03906898945569992,0.002
143,0.05119774490594864,0.002
144,0.03556417301297188,0.002
145,0.026250991970300674,0.002
146,0.03233363479375839,0.002
147,0.05415629595518112,0.002
148,0.03151625022292137,0.002
149,0.039890773594379425,0.002
150,0.030365144833922386,0.002
151,0.03924769163131714,0.002
152,0.03904429078102112,0.002
153,0.04146961867809296,0.002
154,0.04134079068899155,0.002
155,0.03451124206185341,0.002
156,0.05196625739336014,0.002
157,0.03758486360311508,0.002
158,0.04275154322385788,0.002
159,0.03720900043845177,0.002
160,0.0402086041867733,0.002
161,0.035464659333229065,0.002
162,0.03463693708181381,0.002
163,0.03830166161060333,0.002
164,0.048305097967386246,0.002
165,0.03733493760228157,0.002
166,0.032343216240406036,0.002
167,0.03583291918039322,0.002
168,0.03527291491627693,0.002
169,0.04795938730239868,0.002
170,0.03571152314543724,0.002
171,0.04446585476398468,0.002
172,0.036487892270088196,0.002
173,0.027021676301956177,0.002
174,0.03608905151486397,0.002
175,0.04072364419698715,0.002
